country,date,Hydro_Total_PC,Hydro_Pure_PC,Hydro_Mixed_PC,Geothermal_PC,Wind_Total_PC,Wind_Onshore_PC,Wind_Offshore_PC,Solar_Total_PC,Solar_Thermal_PC,Solar_PV_PC,Other_Renewables_PC,Total_Renewables_PC,Hydro_Total_GWH,Hydro_Pure_GWH,Hydro_Mixed_GWH,Geothermal_GWH,Wind_Total_GWH,Wind_Onshore_GWH,Wind_Offshore_GWH,Solar_Total_GWH,Solar_Thermal_GWH,Solar_PV_GWH,Other_Renewables_GWH,Total_Renewables_GWH,NG_mcm_total,LNG_mcm_total,agg_total_imports,NG_mcm_RU,LNG_mcm_RU,agg_RU_imports,gas_consumption_mcm,coal_consumption_tht,gas_stock_mcm,Russia_dependency_pct,pre_dep_share,ru_share,low,nonmiss_k,all_low_k,eligible,cutoff_hit,first_treat_date,treat,tname,gname,event_time
AT,2025-02-01,41.972,24.464,17.508,0,10.77,10.77,0,9.041,0,9.041,0,61.783,2414.198,1407.176,1007.022,0,619.46,619.46,0,520.006,0,520.006,0,3553.6639999999998,652.618,0,652.618,0,0,0,999.086,169.979,4630.751,0,0,0,TRUE,3,TRUE,FALSE,FALSE,NA,0,202502,0,NA
AT,2025-03-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,768.746,NA,NA,NA,0,NA,FALSE,2,FALSE,FALSE,FALSE,NA,0,202503,0,NA
BE,2018-01-01,2.243,0.586,0,0,13.025,7.787,5.238,0.775,0,0.775,0,16.043,157.545,41.141,0,0,914.798,546.899,367.899,54.441,0,54.441,0,1126.784,4336.5,96,4432.5,0,0,0,2063,290.237,270.8,0,0.12128278593992187,0,TRUE,NA,NA,TRUE,FALSE,2022-10-01,0,201801,202210,-57
BE,2018-02-01,1.785,0.621,0,0,10.124,5.466,4.658,2.795,0,2.795,0,14.704,124.27,43.254,0,0,704.867,380.546,324.321,194.585,0,194.585,0,1023.722,4921.8,85.3,5007.1,0,0,0,2260.4,280.568,157.1,0,0.12128278593992187,0,TRUE,NA,NA,TRUE,FALSE,2022-10-01,0,201802,202210,-56
BE,2018-03-01,2.122,0.627,0,0,9.746,5.878,3.868,3.19,0,3.19,0,15.058,151.55,44.776,0,0,695.998,419.784,276.214,227.804,0,227.804,0,1075.352,4138,85.9,4223.9,0,0,0,2060.8,319.038,81.7,0,0.12128278593992187,0,TRUE,3,TRUE,TRUE,FALSE,2022-10-01,0,201803,202210,-55
BE,2018-04-01,2.474,0.595,0,0,8.837,5.188,3.65,6.643,0,6.643,0,17.954,135.611,32.621,0,0,484.398,284.356,200.042,364.096,0,364.096,0,984.105,2858.6,182.1,3040.7,0,0,0,1213.5,295.178,32.4,0,0.12128278593992187,0,TRUE,3,TRUE,TRUE,FALSE,2022-10-01,0,201804,202210,-54
BE,2018-05-01,2.047,0.354,0,0,6.805,3.508,3.297,9.771,0,9.771,0,18.623,108.3,18.715,0,0,359.978,185.588,174.39,516.85,0,516.85,0,985.128,3646.4,425.9,4072.3,0,0,0,1060,320.33,200.2,0,0.12128278593992187,0,TRUE,3,TRUE,TRUE,FALSE,2022-10-01,0,201805,202210,-53
BE,2018-06-01,1.597,0.395,0,0,7.536,3.401,4.135,8.942,0,8.942,0,18.075,82.824,20.487,0,0,390.784,176.379,214.404,463.698,0,463.698,0,937.3059999999999,3007.7,246.8,3254.5,0,0,0,980.4,297.107,311.4,0,0.12128278593992187,0,TRUE,3,TRUE,TRUE,FALSE,2022-10-01,0,201806,202210,-52
BE,2018-07-01,1.176,0.093,0,0,5.156,2.724,2.432,10.083,0,10.083,0,16.415,64.749,5.107,0,0,283.912,149.998,133.915,555.183,0,555.183,0,903.8439999999999,3983.9,260.1,4244,0,0,0,951.1,304.733,482.1,0,0.12128278593992187,0,TRUE,3,TRUE,TRUE,FALSE,2022-10-01,0,201807,202210,-51
BE,2018-08-01,0.857,0.063,0,0,7.917,3.904,4.014,8.029,0,8.029,0,16.803,45.056,3.303,0,0,416.19,205.197,210.993,422.041,0,422.041,0,883.287,3635.7,481.4,4117.0999999999995,0,0,0,991.6,321.3,583.6,0,0.12128278593992187,0,TRUE,3,TRUE,TRUE,FALSE,2022-10-01,0,201808,202210,-50
BE,2018-09-01,1.543,0.073,0,0,11.341,5.041,6.3,6.194,0,6.194,0,19.078,70.005,3.315,0,0,514.474,228.659,285.815,280.978,0,280.978,0,865.4570000000001,3149.7,123.7,3273.3999999999996,0,0,0,1046.1,304.1,600.9,0,0.12128278593992187,0,TRUE,3,TRUE,TRUE,FALSE,2022-10-01,0,201809,202210,-49
BE,2018-10-01,1.751,0.066,0,0,11.929,5.682,6.247,4.539,0,4.539,0,18.219,93.371,3.536,0,0,636.176,303.018,333.158,242.096,0,242.096,0,971.643,3131.9,626.1,3758,0,0,0,1548.3,326.2,534.3,0,0.12128278593992187,0,TRUE,3,TRUE,TRUE,FALSE,2022-10-01,0,201810,202210,-48
BE,2018-11-01,1.551,0.084,0,0,13.715,6.95,6.765,1.894,0,1.894,0,17.16,90.543,4.914,0,0,800.885,405.849,395.036,110.603,0,110.603,0,1002.031,3406.4,265.7,3672.1,0,0,0,2045.3,306.9,548.3,0,0.12128278593992187,0,TRUE,3,TRUE,TRUE,FALSE,2022-10-01,0,201811,202210,-47
BE,2018-12-01,2.041,0.617,0,0,17.235,9.192,8.043,1.001,0,1.001,0,20.277,115.424,34.886,0,0,974.886,519.944,454.942,56.604,0,56.604,0,1146.914,3423,107.4,3530.4,0,0,0,2104.7,306.7,492.3,0,0.12128278593992187,0,TRUE,3,TRUE,TRUE,FALSE,2022-10-01,0,201812,202210,-46
BE,2019-01-01,1.747,0.545,0,0,11.38,5.744,5.636,0.819,0,0.819,0,13.946000000000002,128.834,40.158,0,0,839.199,423.566,415.633,60.378,0,60.378,0,1028.411,3915.8,438.2,4354,0,0,0,2485.6,317,357.2,0,0.12128278593992187,0,TRUE,3,TRUE,TRUE,FALSE,2022-10-01,0,201901,202210,-45
BE,2019-02-01,1.535,0.505,0,0,10.749,5.959,4.791,2.966,0,2.966,0,15.25,98.59,32.427,0,0,690.623,382.837,307.786,190.573,0,190.573,0,979.7860000000001,3193.5,308.7,3502.2,0,0,0,1872.7,266.1,318.1,0,0.12128278593992187,0,TRUE,3,TRUE,TRUE,FALSE,2022-10-01,0,201902,202210,-44
BE,2019-03-01,1.535,0.466,0,0,15.029,8.603,6.426,3.42,0,3.42,0,19.983999999999998,109.481,33.226,0,0,1072.22,613.79,458.43,243.986,0,243.986,0,1425.687,3920.2,971.7,4891.9,0,0,0,1738,307.2,462.9,0,0.12128278593992187,0,TRUE,3,TRUE,TRUE,FALSE,2022-10-01,0,201903,202210,-43
BE,2019-04-01,1.367,0.301,0,0,8.598,4.262,4.336,6.123,0,6.123,0,16.088,92.484,20.36,0,0,581.583,288.307,293.277,414.213,0,414.213,0,1088.28,3781.42,840.4,4621.82,198.7,198.7,397.4,1366.4,292.5,484.2,8.6,0.12128278593992187,0.0859834437515957,TRUE,3,TRUE,TRUE,FALSE,2022-10-01,0,201904,202210,-42
BE,2019-05-01,1.266,0.298,0,0,7.275,3.312,3.963,6.744,0,6.744,0,15.285,84.578,19.924,0,0,486.124,221.331,264.793,450.647,0,450.647,0,1021.349,4294.7,843.7,5138.4,300,300,600,1269.3,307.4,562.9,11.68,0.12128278593992187,0.11676786548341897,FALSE,3,FALSE,TRUE,FALSE,2022-10-01,0,201905,202210,-41
BE,2019-06-01,1.369,0.155,0,0,8.415,3.736,4.68,7.888,0,7.888,0,17.672,87.448,9.878,0,0,537.408,238.56,298.847,503.737,0,503.737,0,1128.593,3354.4,522.6,3877,0,0,0,1015.3,287.7,730.9,0,0.12128278593992187,0,TRUE,3,FALSE,TRUE,FALSE,2022-10-01,0,201906,202210,-40
BE,2019-07-01,0.786,0.045,0,0,5.787,2.576,3.212,6.782,0,6.782,0,13.355,55.242,3.187,0,0,406.799,181.044,225.755,476.767,0,476.767,0,938.808,3332.9,692.3,4025.2,0,0,0,986.9,304.7,833.5,0,0.12128278593992187,0,TRUE,3,FALSE,TRUE,FALSE,2022-10-01,0,201907,202210,-39
BE,2019-08-01,0.672,0.042,0,0,8.227,3.154,5.073,5.666,0,5.666,0,14.565000000000001,52.681,3.304,0,0,644.966,247.267,397.699,444.198,0,444.198,0,1141.845,3247.5,809.9,4057.4,83.8,83.8,167.6,956.9,307,954.1,4.13,0.12128278593992187,0.04130724109035343,TRUE,3,TRUE,TRUE,FALSE,2022-10-01,0,201908,202210,-38
BE,2019-09-01,0.712,0.039,0,0,9.864,4.066,5.798,4.514,0,4.514,0,15.090000000000002,56.681,3.085,0,0,785.449,323.78,461.669,359.389,0,359.389,0,1201.519,2979,436.3,3415.3,101,101,202,1140.1,282.9,964.3,5.91,0.12128278593992187,0.05914560946329751,TRUE,3,TRUE,TRUE,FALSE,2022-10-01,0,201909,202210,-37
BE,2019-10-01,1.221,0.203,0,0,12.836,6.031,6.805,2.553,0,2.553,0,16.61,93.914,15.588,0,0,987.496,463.995,523.501,196.41,0,196.41,0,1277.82,3322,657.4,3979.4,192,192,384,1548.8,311.7,1010.8,9.65,0.12128278593992187,0.09649695934060411,TRUE,3,TRUE,TRUE,FALSE,2022-10-01,0,201910,202210,-36
BE,2019-11-01,1.364,0.403,0,0,11.342,5.389,5.953,1.521,0,1.521,0,14.227,105.412,31.139,0,0,876.647,416.558,460.089,117.56,0,117.56,0,1099.6190000000001,3766,950.2,4716.2,301.1,301.1,602.2,2023.2,297.9,909.9,12.77,0.12128278593992187,0.12768754505746152,FALSE,3,FALSE,TRUE,FALSE,2022-10-01,0,201911,202210,-35
BE,2019-12-01,1.669,0.418,0,0,16.065,8.076,7.99,0.91,0,0.91,0,18.644000000000002,130.549,32.697,0,0,1256.779,631.755,625.024,71.218,0,71.218,0,1458.546,4258.7,1211.1,5469.799999999999,504.4,504.4,1008.8,2081.3,286.2,818,18.44,0.12128278593992187,0.18443087498628835,FALSE,3,FALSE,TRUE,FALSE,2022-10-01,0,201912,202210,-34
BE,2020-01-01,1.711,0.511,0,0,15.977,7.63,8.346,1.221,0,1.221,0,18.909,132.254,39.482,0,0,1235.004,589.839,645.166,94.421,0,94.421,0,1461.6789999999999,3646.4,986.8,4633.2,605.7,605.7,1211.4,2215,319.9,676.8,26.15,0.12128278593992187,0.26146076146076147,FALSE,3,FALSE,TRUE,FALSE,2022-10-01,0,202001,202210,-33
BE,2020-02-01,1.666,0.471,0,0,23.285,11.827,11.457,2.183,0,2.183,0,27.134,122.345,34.611,0,0,1710.245,868.716,841.529,160.311,0,160.311,0,1992.9009999999998,4222.2,1453.5,5675.7,1002.4,1002.4,2004.8,1938.3,280.3,665.8,35.32,0.12128278593992187,0.35322515284458306,FALSE,3,FALSE,TRUE,FALSE,2022-10-01,0,202002,202210,-32
BE,2020-03-01,1.588,0.448,0,0,17.356,7.952,9.404,5.903,0,5.903,0,24.847,119.996,33.887,0,0,1311.629,600.962,710.667,446.082,0,446.082,0,1877.7069999999999,4832.9,2076.5,6909.4,1106.2,1106.2,2212.4,1873.6,297.5,861.3,32.02,0.12128278593992187,0.3202014646713174,FALSE,3,FALSE,TRUE,FALSE,2022-10-01,0,202003,202210,-31
BE,2020-04-01,1.729,0.348,0,0,10.317,4.808,5.509,10.63,0,10.63,0,22.676000000000002,109.246,22.019,0,0,652.003,303.834,348.169,671.799,0,671.799,0,1433.048,3914.3,999,4913.3,399.9,399.9,799.8,1161.2,226,875.9,16.28,0.12128278593992187,0.16278265117131052,FALSE,3,FALSE,TRUE,FALSE,2022-10-01,0,202004,202210,-30
BE,2020-05-01,1.244,0.184,0,0,10.594,4.457,6.137,11.375,0,11.375,0,23.213,86.382,12.814,0,0,735.894,309.598,426.296,790.128,0,790.128,0,1612.404,4676.5,1256.2,5932.7,702.1,702.1,1404.2,1149.3,234.2,904.6,23.67,0.12128278593992187,0.2366881858175873,FALSE,3,FALSE,TRUE,FALSE,2022-10-01,0,202005,202210,-29
BE,2020-06-01,1.284,0.099,0,0,9.649,4.144,5.505,10.496,0,10.496,0,21.429,81.696,6.324,0,0,614.008,263.705,350.303,667.902,0,667.902,0,1363.606,3704.4,749.7,4454.1,406.8,406.8,813.6,1097.8,222.3,952.1,18.27,0.12128278593992187,0.18266316427561122,FALSE,3,FALSE,TRUE,FALSE,2022-10-01,0,202006,202210,-28
BE,2020-07-01,1.248,0.047,0,0,9.253,4.002,5.251,9.029,0,9.029,0,19.53,87.546,3.31,0,0,648.943,280.699,368.245,633.201,0,633.201,0,1369.69,2971.4,360.1,3331.5,NA,NA,0,1203.8,246.1,983.1,0,0.12128278593992187,0,TRUE,3,FALSE,TRUE,FALSE,2022-10-01,0,202007,202210,-27
BE,2020-08-01,1.202,0.03,0,0,10.098,4.295,5.803,8.997,0,8.997,0,20.297,76.801,1.9,0,0,645.143,274.4,370.743,574.76,0,574.76,0,1296.704,2430.6,288,2718.6,202.4,202.4,404.8,1076.1,233.7,956.2,14.89,0.12128278593992187,0.14890016920473775,FALSE,3,FALSE,TRUE,FALSE,2022-10-01,0,202008,202210,-26
BE,2020-09-01,1.458,0.066,0,0,11.172,4.087,7.085,6.947,0,6.947,0,19.577,96.278,4.383,0,0,737.523,269.81,467.713,458.606,0,458.606,0,1292.407,2680,451.6,3131.6,285.6,285.6,571.2,1127.7,211.2,926.7,18.24,0.12128278593992187,0.18239877378975605,FALSE,3,FALSE,TRUE,FALSE,2022-10-01,0,202009,202210,-25
BE,2020-10-01,1.478,0.231,0,0,21.964,8.541,13.424,3.053,0,3.053,0,26.494999999999997,100.803,15.733,0,0,1497.941,582.469,915.472,208.182,0,208.182,0,1806.926,2671.8,102.6,2774.4,17,17,34,1497.2,231.3,871.9,1.23,0.12128278593992187,0.012254901960784314,TRUE,3,FALSE,TRUE,FALSE,2022-10-01,0,202010,202210,-24
BE,2020-11-01,1.315,0.205,0,0,16.049,6.43,9.619,2.018,0,2.018,0,19.381999999999998,94.611,14.73,0,0,1154.665,462.636,692.029,145.172,0,145.172,0,1394.4479999999999,3547.1,888.3,4435.4,702.4,702.4,1404.8,1773.4,230.2,868.5,31.67,0.12128278593992187,0.3167245344275601,FALSE,3,FALSE,TRUE,FALSE,2022-10-01,0,202011,202210,-23
BE,2020-12-01,1.598,0.385,0,0,17.303,6.912,10.391,0.944,0,0.944,0,19.845000000000002,127.171,30.657,0,0,1377.334,550.211,827.123,75.139,0,75.139,0,1579.644,3398.8,511.1,3909.9,511.1,511.1,1022.2,2162.6,241.9,670.7,26.14,0.12128278593992187,0.26143891148111204,FALSE,3,FALSE,TRUE,FALSE,2022-10-01,0,202012,202210,-22
BE,2021-01-01,1.574,0.465,0,0,14.288,5.446,8.842,1.191,0,1.191,0,17.053,132.813,39.278,0,0,1205.858,459.66,746.197,100.497,0,100.497,0,1439.168,4925.1,611.4,5536.5,611.4,611.4,1222.8,2459.4,243.6,531.4,22.09,0.12128278593992187,0.22086155513411,FALSE,3,FALSE,TRUE,FALSE,2022-10-01,0,202101,202210,-21
BE,2021-02-01,1.445,0.413,0,0,16.319,6.142,10.177,3.061,0,3.061,0,20.825,117.604,33.601,0,0,1327.865,499.798,828.067,249.054,0,249.054,0,1694.523,3285.3,537.2,3822.5,537.2,537.2,1074.4,2035.1,196.7,328.8,28.11,0.12128278593992187,0.2810725964682799,FALSE,3,FALSE,TRUE,FALSE,2022-10-01,0,202102,202210,-20
BE,2021-03-01,1.564,0.392,0,0,12.224,5.351,6.873,5.812,0,5.812,0,19.6,140.596,35.263,0,0,1098.796,480.981,617.815,522.444,0,522.444,0,1761.836,3916.2,1045.7,4961.9,582.7,582.7,1165.4,1959.8,233.4,308.2,23.49,0.12128278593992187,0.23486970716862496,FALSE,3,FALSE,TRUE,FALSE,2022-10-01,0,202103,202210,-19
BE,2021-04-01,0.904,0.263,0,0,10.035,4.046,5.989,8.597,0,8.597,0,19.536,74.301,21.635,0,0,824.691,332.506,492.186,706.474,0,706.474,0,1605.4660000000001,3740.3,1087.5,4827.8,602.3,602.3,1204.6,1733.3,265.7,459.1,24.95,0.12128278593992187,0.24951323584241267,FALSE,3,FALSE,TRUE,FALSE,2022-10-01,0,202104,202210,-18
BE,2021-05-01,0.35,0.283,0,0,12.559,6.36,6.198,9.95,0,9.95,0,22.858999999999998,26.449,21.427,0,0,949.639,480.945,468.694,752.414,0,752.414,0,1728.502,3689.4,1198.5,4887.9,900.2,900.2,1800.4,1285,277.7,487.1,36.83,0.12128278593992187,0.36833814112400015,FALSE,3,FALSE,TRUE,FALSE,2022-10-01,0,202105,202210,-17
BE,2021-06-01,0.321,0.263,0,0,5.184,2.224,2.961,10.787,0,10.787,0,16.292,23.466,19.229,0,0,379.055,162.582,216.473,788.75,0,788.75,0,1191.271,2429.4,571.1,3000.5,334.7,334.7,669.4,953.5,264.6,481.3,22.31,0.12128278593992187,0.22309615064155974,FALSE,3,FALSE,TRUE,FALSE,2022-10-01,0,202106,202210,-16
BE,2021-07-01,0.938,0.39,0,0,9.148,3.813,5.335,9.4,0,9.4,0,19.486,72.358,30.111,0,0,705.421,294.061,411.36,724.872,0,724.872,0,1502.651,2682.7,452.8,3135.5,196.9,196.9,393.8,903.2,284,636.5,12.56,0.12128278593992187,0.12559400414606922,FALSE,3,FALSE,TRUE,FALSE,2022-10-01,0,202107,202210,-15
BE,2021-08-01,1.662,0.332,0,0,11.168,3.983,7.186,8.443,0,8.443,0,21.273,124.712,24.947,0,0,838.282,298.935,539.347,633.712,0,633.712,0,1596.7060000000001,2421.2,307.4,2728.6,108.7,108.7,217.4,906.3,289.3,669.9,7.97,0.12128278593992187,0.07967455838158763,TRUE,3,FALSE,TRUE,FALSE,2022-10-01,0,202108,202210,-14
BE,2021-09-01,1.696,0.226,0,0,8.594,3.357,5.237,9.042,0,9.042,0,19.332,110.183,14.706,0,0,558.16,218.018,340.142,587.268,0,587.268,0,1255.611,2455.5,269.2,2724.7,94.7,94.7,189.4,924.8,249.5,788.2,6.95,0.12128278593992187,0.06951223987961978,TRUE,3,FALSE,TRUE,FALSE,2022-10-01,0,202109,202210,-13
BE,2021-10-01,1.776,0.246,0,0,17.597,7.055,10.542,4.377,0,4.377,0,23.75,138.429,19.181,0,0,1371.756,549.932,821.824,341.188,0,341.188,0,1851.373,4039.3,817.4,4856.7,391.9,391.9,783.8,1278,283.2,1017.1,16.14,0.12128278593992187,0.16138530277760618,FALSE,3,FALSE,TRUE,FALSE,2022-10-01,0,202110,202210,-12
BE,2021-11-01,1.544,0.339,0,0,12.067,4.36,7.707,2.019,0,2.019,0,15.63,120.156,26.367,0,0,939.311,339.392,599.918,157.163,0,157.163,0,1216.63,3374.7,872.3,4247,579.3,579.3,1158.6,1894.9,277.4,694.8,27.28,0.12128278593992187,0.27280433246997876,FALSE,3,FALSE,TRUE,FALSE,2022-10-01,0,202111,202210,-11
BE,2021-12-01,1.657,0.44,0,0,15.101,5.894,9.207,0.912,0,0.912,0,17.67,145.025,38.518,0,0,1321.853,515.927,805.926,79.828,0,79.828,0,1546.7060000000001,4046.1,808.4,4854.5,602,602,1204,2010.1,292,656.8,24.8,0.12128278593992187,0.2480173035328046,FALSE,3,FALSE,TRUE,FALSE,2022-10-01,0,202112,202210,-10
BE,2022-01-01,1.704,0.415,0,0,12.474,5.003,7.471,1.417,0,1.417,0,15.595,149.796,36.497,0,0,1096.802,439.878,656.924,124.617,0,124.617,0,1371.215,4337.3,1345.3,5682.6,590.7,590.7,1181.4,2191.7,272,449.9,20.79,0.12128278593992187,0.20789779326364694,FALSE,3,FALSE,TRUE,FALSE,2022-10-01,0,202201,202210,-9
BE,2022-02-01,1.942,0.541,0,0,23.625,10.374,13.251,3.602,0,3.602,0,29.169,150.065,41.822,0,0,1825.391,801.585,1023.806,278.331,0,278.331,0,2253.7870000000003,3911.2,795.6,4706.8,402.3,402.3,804.6,1686.4,240.7,234.4,17.09,0.12128278593992187,0.1709441658876519,FALSE,3,FALSE,TRUE,FALSE,2022-10-01,0,202202,202210,-8
BE,2022-03-01,1.94,0.396,0,0,9.946,4.682,5.264,8.746,0,8.746,0,20.632,145.283,29.662,0,0,744.717,350.56,394.157,654.9,0,654.9,0,1544.8999999999999,5036.2,1424.5,6460.7,842.9,842.9,1685.8,1543.4,262.8,259.4,26.09,0.12128278593992187,0.26093147801321837,FALSE,3,FALSE,TRUE,FALSE,2022-10-01,0,202203,202210,-7
BE,2022-04-01,1.799,0.355,0,0,14.107,6.238,7.869,10.074,0,10.074,0,25.98,132.246,26.092,0,0,1037.278,458.709,578.569,740.714,0,740.714,0,1910.238,5416.4,1614.8,7031.2,888.8,888.8,1777.6,1256.6,252.8,260.5,25.28,0.12128278593992187,0.2528160200250313,FALSE,3,FALSE,TRUE,FALSE,2022-10-01,0,202204,202210,-6
BE,2022-05-01,1.548,0.169,0,0,9.322,3.873,5.449,12.966,0,12.966,0,23.836,109.89,11.964,0,0,661.758,274.972,386.785,920.407,0,920.407,0,1692.055,5529.9,1377.7,6907.5999999999995,633.3,633.3,1266.6,993.3,251.6,503.5,18.34,0.12128278593992187,0.18336325207018356,FALSE,3,FALSE,TRUE,FALSE,2022-10-01,0,202205,202210,-5
BE,2022-06-01,1.849,0.132,0,0,8.685,3.377,5.307,13.602,0,13.602,0,24.136,123.228,8.807,0,0,578.899,225.12,353.78,906.703,0,906.703,0,1608.83,5552.4,1924,7476.4,1048,1048,2096,906.1,245.8,726.1,28.03,0.12128278593992187,0.28034883098817615,FALSE,3,FALSE,TRUE,FALSE,2022-10-01,0,202206,202210,-4
BE,2022-07-01,1.896,0.094,0,0,6.831,2.838,3.993,14.108,0,14.108,0,22.835,130.288,6.451,0,0,469.383,195.021,274.362,969.416,0,969.416,0,1569.087,5019.8,1105.8,6125.6,414.7,414.7,829.4,892,265.6,768.8,13.54,0.12128278593992187,0.13539898132427844,FALSE,3,FALSE,TRUE,FALSE,2022-10-01,0,202207,202210,-3
BE,2022-08-01,1.322,0.026,0,0,6.057,2.714,3.343,11.696,0,11.696,0,19.075,101.447,1.966,0,0,464.88,208.319,256.561,897.705,0,897.705,0,1464.0320000000002,5238.2,1095.2,6333.4,296.8,296.8,593.6,945.8,264.4,927.8,9.37,0.12128278593992187,0.09372532920706099,TRUE,3,FALSE,TRUE,FALSE,2022-10-01,0,202208,202210,-2
BE,2022-09-01,1.524,0.067,0,0,9.443,3.609,5.834,7.607,0,7.607,0,18.573999999999998,112.852,4.997,0,0,699.483,267.317,432.166,563.428,0,563.428,0,1375.763,5079,816.5,5895.5,181.2,181.2,362.4,979.8,253.9,984.6,6.15,0.12128278593992187,0.061470613179543714,TRUE,3,FALSE,TRUE,FALSE,2022-10-01,0,202209,202210,-1
BE,2022-10-01,1.726,0.067,0,0,14.681,6.132,8.549,5.902,0,5.902,0,22.308999999999997,129.193,5.039,0,0,1099.114,459.053,640.062,441.887,0,441.887,0,1670.194,5518,1331.9,6849.9,323.6,323.6,647.2,1137.8,264.9,1105.2,9.45,0.12128278593992187,0.0944831311406006,TRUE,3,TRUE,TRUE,TRUE,2022-10-01,1,202210,202210,0
BE,2022-11-01,1.644,0.144,0,0,20.678,8.629,12.049,2.771,0,2.771,0,25.093,121.578,10.642,0,0,1528.72,637.936,890.783,204.831,0,204.831,0,1855.129,4866.5,1532.1,6398.6,627.7,627.7,1255.4,1336.2,260.4,921.3,19.62,0.12128278593992187,0.19619916856812428,FALSE,3,FALSE,TRUE,FALSE,2022-10-01,1,202211,202210,1
BE,2022-12-01,1.757,0.267,0,0,16,6.635,9.365,1.287,0,1.287,0,19.044,134.775,20.504,0,0,1227.38,508.98,718.4,98.756,0,98.756,0,1460.911,5577.8,1569.3,7147.1,838.8,838.8,1677.6,1868.2,279.9,792.4,23.47,0.12128278593992187,0.23472457360327964,FALSE,3,FALSE,TRUE,FALSE,2022-10-01,1,202212,202210,2
BE,2023-01-01,2.004,0.563,0,0,21.488,9.79,11.698,1.539,0,1.539,0,25.031,164.318,46.173,0,0,1762.31,802.914,959.396,126.25,0,126.25,0,2052.878,5243.2,1649.9,6893.1,891.8,891.8,1783.6,1824,269.3,731.1,25.88,0.12128278593992187,0.2587515051283167,FALSE,3,FALSE,TRUE,FALSE,2022-10-01,1,202301,202210,3
BE,2023-02-01,1.871,0.435,0,0,14.825,6.716,8.109,4.704,0,4.704,0,21.4,128.476,29.875,0,0,1017.823,461.059,556.764,322.953,0,322.953,0,1469.252,4612.6,1263.1,5875.700000000001,825.5,825.5,1651,1676.1,227.5,518,28.1,0.12128278593992187,0.2809877971986316,FALSE,3,FALSE,TRUE,FALSE,2022-10-01,1,202302,202210,4
BE,2023-03-01,2.359,0.583,0,0,21.181,9.811,11.369,6.613,0,6.613,0,30.153000000000002,169.247,41.857,0,0,1519.408,703.83,815.578,474.373,0,474.373,0,2163.028,4956.6,1758.5,6715.1,1094.1,1094.1,2188.2,1665.7,237.5,438.9,32.59,0.12128278593992187,0.3258626081517773,FALSE,3,FALSE,TRUE,FALSE,2022-10-01,1,202303,202210,5
BE,2023-04-01,2.659,0.678,0,0,16.102,7.616,8.486,12.889,0,12.889,0,31.65,160.941,41.054,0,0,974.473,460.927,513.545,780.009,0,780.009,0,1915.423,5685,1643.6,7328.6,827.3,827.3,1654.6,1286.2,221.7,499.1,22.58,0.12128278593992187,0.22577299893567665,FALSE,3,FALSE,TRUE,FALSE,2022-10-01,1,202304,202210,6
BE,2023-05-01,2.208,0.483,0,0,13.711,6.008,7.703,18.458,0,18.458,0,34.376999999999995,124.9,27.299,0,0,775.671,339.904,435.767,1044.253,0,1044.253,0,1944.824,5459.4,1553.6,7013,867.3,867.3,1734.6,915,231.9,714,24.73,0.12128278593992187,0.24734065307286468,FALSE,3,FALSE,TRUE,FALSE,2022-10-01,1,202305,202210,7
BE,2023-06-01,1.717,0.097,0,0,11.117,4.609,6.508,19.335,0,19.335,0,32.169000000000004,104.767,5.923,0,0,678.153,281.147,397.005,1179.459,0,1179.459,0,1962.3790000000001,3456.1,998.5,4454.6,562.3,562.3,1124.6,839.4,218.1,717.8,25.25,0.12128278593992187,0.2524581331657163,FALSE,3,FALSE,TRUE,FALSE,2022-10-01,1,202306,202210,8
BE,2023-07-01,1.662,0.051,0,0,17.939,7.383,10.556,13.767,0,13.767,0,33.368,110.146,3.372,0,0,1188.691,489.239,699.453,912.28,0,912.28,0,2211.117,3777.9,890,4667.9,367.2,367.2,734.4,779.9,241.3,881.7,15.73,0.12128278593992187,0.1573298485400287,FALSE,3,FALSE,TRUE,FALSE,2022-10-01,1,202307,202210,9
BE,2023-08-01,1.283,0.307,0,0,12.649,5.499,7.15,14.293,0,14.293,0,28.224999999999998,76.717,18.381,0,0,756.498,328.892,427.606,854.833,0,854.833,0,1688.048,3295.6,737.8,4033.3999999999996,157.9,157.9,315.8,823.4,231.1,933.9,7.83,0.12128278593992187,0.07829622650865276,TRUE,3,FALSE,TRUE,FALSE,2022-10-01,1,202308,202210,10
BE,2023-09-01,1.058,0.109,0,0,12.532,5.897,6.635,15.401,0,15.401,0,28.991,54.945,5.658,0,0,650.537,306.119,344.419,799.48,0,799.48,0,1504.962,2561.6,595.4,3157,247.6,247.6,495.2,836.3,203.7,986.6,15.69,0.12128278593992187,0.1568577763699715,FALSE,3,FALSE,TRUE,FALSE,2022-10-01,1,202309,202210,11
